vrFragment_trace.txt_vr_frag_thput_mbps,0.27,2.954,0.21
vrFragment_trace.txt_vr_burst_thput_mbps,8.959,1.547,0.259
vrFragment_trace.txt_vr_frag_time,82.648,1.019,0.16
vrFragment_trace.txt_vr_burst_time,83.639,1.136,0.183
delay_trace.txt_ul_delay,9.633,0.388,0.019
delay_trace.txt_dl_delay,14.2,1.063,0.153
vrFragment_trace.txt_vr_frag_thput_mbps,0.228,1.975,0.428
vrFragment_trace.txt_vr_burst_thput_mbps,7.727,1.36,0.507
vrFragment_trace.txt_vr_frag_time,55.193,0.78,0.637
vrFragment_trace.txt_vr_burst_time,56.173,0.777,0.638
delay_trace.txt_ul_delay,8.472,0.319,0.111
delay_trace.txt_dl_delay,10.144,0.766,0.44
vrFragment_trace.txt_vr_frag_thput_mbps,0.188,1.296,0.585
vrFragment_trace.txt_vr_burst_thput_mbps,6.68,1.008,0.598
vrFragment_trace.txt_vr_frag_time,41.208,0.651,0.801
vrFragment_trace.txt_vr_burst_time,42.268,0.68,0.794
delay_trace.txt_ul_delay,7.486,0.298,0.228
delay_trace.txt_dl_delay,7.879,0.604,0.644
vrFragment_trace.txt_vr_frag_thput_mbps,0.183,1.132,0.601
vrFragment_trace.txt_vr_burst_thput_mbps,6.454,0.941,0.61
vrFragment_trace.txt_vr_frag_time,39.634,0.624,0.811
vrFragment_trace.txt_vr_burst_time,40.567,0.651,0.801
delay_trace.txt_ul_delay,7.334,0.289,0.227
delay_trace.txt_dl_delay,7.495,0.58,0.679
